project_id,target_locale,translator_id,role
178,ja-JP,254,Translator
178,ja-JP,351,Reviewer
178,es-ES,294,Translator
178,es-ES,76,Reviewer
178,fr-FR,236,Translator
178,fr-FR,94,Reviewer
179,ja-JP,317,Translator
179,ja-JP,421,Reviewer
179,ko-KR,207,Translator
179,ko-KR,344,Reviewer
179,zh-CN,335,Translator
179,zh-CN,232,Reviewer
180,es-ES,29,Translator
180,ja-JP,254,Translator
180,fr-FR,82,Translator
180,de-DE,48,Translator
181,nl-NL,166,Translator
182,es-ES,226,Translator
182,es-ES,66,Reviewer
182,de-DE,434,Translator
182,de-DE,288,Reviewer
182,fr-FR,453,Translator
182,fr-FR,94,Reviewer
182,zh-CN,42,Translator
182,zh-CN,340,Reviewer
183,pt-BR,442,Translator
183,pt-BR,104,Reviewer
183,ja-JP,366,Translator
183,ja-JP,221,Reviewer
184,de-DE,434,Translator
184,de-DE,197,Reviewer
184,fr-FR,464,Translator
184,fr-FR,162,Reviewer
184,en-GB,178,Translator
184,en-GB,498,Reviewer
185,es-ES,231,Translator
185,es-ES,223,Reviewer
186,de-DE,300,Translator
186,de-DE,301,Reviewer
186,fr-FR,180,Translator
186,fr-FR,260,Reviewer
186,es-ES,66,Translator
186,es-ES,45,Reviewer
186,pl-PL,174,Translator
186,pl-PL,206,Reviewer
186,it-IT,47,Translator
186,it-IT,385,Reviewer
187,ja-JP,74,Translator
187,fr-FR,171,Translator
187,es-ES,483,Translator
187,de-DE,57,Translator
188,de-DE,288,Translator
188,de-DE,61,Reviewer
188,en-US,34,Translator
188,en-US,384,Reviewer
188,ja-JP,320,Translator
188,ja-JP,95,Reviewer
188,fr-FR,260,Translator
188,fr-FR,3,Reviewer
189,de-DE,144,Translator
189,de-DE,57,Reviewer
190,de-DE,348,Translator
190,en-GB,480,Translator
191,en-GB,139,Translator
191,fr-FR,164,Translator
191,de-DE,144,Translator
192,en-US,422,Translator
192,en-US,34,Reviewer
192,fr-FR,380,Translator
192,fr-FR,464,Reviewer
192,de-DE,339,Translator
192,de-DE,48,Reviewer
192,ja-JP,211,Translator
192,ja-JP,221,Reviewer
193,ja-JP,266,Translator
194,it-IT,36,Translator
194,it-IT,492,Reviewer
194,de-DE,177,Translator
194,de-DE,224,Reviewer
194,fr-FR,3,Translator
194,fr-FR,459,Reviewer
194,es-ES,475,Translator
194,es-ES,155,Reviewer
194,ja-JP,421,Translator
194,ja-JP,73,Reviewer
195,it-IT,428,Translator
195,it-IT,465,Reviewer
196,es-ES,76,Translator
196,fr-FR,250,Translator
197,ja-JP,351,Translator
197,ja-JP,455,Reviewer
197,fr-FR,435,Translator
197,fr-FR,381,Reviewer
198,fr-FR,441,Translator
199,nl-NL,133,Translator
199,it-IT,47,Translator
199,fr-FR,5,Translator
200,nl-NL,133,Translator
200,es-ES,76,Translator
200,it-IT,347,Translator
200,fr-FR,322,Translator
200,pl-PL,460,Translator
200,de-DE,197,Translator
201,pt-BR,203,Translator
201,pt-BR,262,Reviewer
201,it-IT,465,Translator
201,it-IT,175,Reviewer
201,de-DE,370,Translator
201,de-DE,71,Reviewer
202,de-DE,224,Translator
202,de-DE,144,Reviewer
202,zh-CN,429,Translator
202,zh-CN,308,Reviewer
202,fr-FR,464,Translator
202,fr-FR,244,Reviewer
202,es-ES,45,Translator
202,es-ES,231,Reviewer
202,ja-JP,366,Translator
202,ja-JP,193,Reviewer
203,de-DE,48,Translator
204,ja-JP,187,Translator
204,ja-JP,182,Reviewer
204,fr-FR,380,Translator
204,fr-FR,236,Reviewer
204,de-DE,115,Translator
204,de-DE,309,Reviewer
205,de-DE,309,Translator
205,de-DE,301,Reviewer
205,es-ES,323,Translator
205,es-ES,241,Reviewer
205,it-IT,456,Translator
205,it-IT,18,Reviewer
205,fr-FR,464,Translator
205,fr-FR,225,Reviewer
206,es-ES,141,Translator
206,de-DE,303,Translator
206,ja-JP,95,Translator
207,es-ES,426,Translator
207,es-ES,141,Reviewer
207,de-DE,197,Translator
207,de-DE,370,Reviewer
207,ja-JP,317,Translator
207,ja-JP,211,Reviewer
207,ko-KR,102,Translator
207,ko-KR,179,Reviewer
207,fr-FR,363,Translator
207,fr-FR,260,Reviewer
208,ja-JP,74,Translator
208,fr-FR,3,Translator
208,de-DE,424,Translator
208,es-ES,200,Translator
208,it-IT,18,Translator
209,de-DE,110,Translator
209,en-GB,125,Translator
210,fr-FR,369,Translator
211,es-ES,483,Translator
211,es-ES,226,Reviewer
211,ja-JP,239,Translator
211,ja-JP,187,Reviewer
211,fr-FR,58,Translator
211,fr-FR,453,Reviewer
211,it-IT,36,Translator
211,it-IT,428,Reviewer
211,de-DE,240,Translator
211,de-DE,197,Reviewer
212,es-ES,141,Translator
212,ja-JP,74,Translator
212,it-IT,36,Translator
213,fr-FR,82,Translator
213,fr-FR,5,Reviewer
213,de-DE,300,Translator
213,de-DE,309,Reviewer
213,es-ES,200,Translator
213,es-ES,399,Reviewer
214,fr-FR,302,Translator
215,it-IT,385,Translator
215,it-IT,456,Reviewer
215,es-ES,76,Translator
215,es-ES,134,Reviewer
215,ja-JP,221,Translator
215,ja-JP,187,Reviewer
215,de-DE,197,Translator
215,de-DE,56,Reviewer
215,fr-FR,327,Translator
215,fr-FR,250,Reviewer
216,fr-FR,5,Translator
216,de-DE,56,Translator
217,de-DE,115,Translator
217,de-DE,240,Reviewer
217,ja-JP,211,Translator
217,ja-JP,285,Reviewer
217,fr-FR,363,Translator
217,fr-FR,406,Reviewer
217,es-ES,323,Translator
217,es-ES,161,Reviewer
217,zh-CN,319,Translator
217,zh-CN,228,Reviewer
218,it-IT,467,Translator
218,it-IT,347,Reviewer
218,es-ES,241,Translator
218,es-ES,155,Reviewer
218,de-DE,288,Translator
218,de-DE,57,Reviewer
218,nl-NL,307,Translator
218,nl-NL,62,Reviewer
218,fr-FR,229,Translator
218,fr-FR,365,Reviewer
219,it-IT,152,Translator
219,it-IT,18,Reviewer
219,es-ES,45,Translator
219,es-ES,231,Reviewer
219,de-DE,374,Translator
219,de-DE,224,Reviewer
219,fr-FR,3,Translator
219,fr-FR,82,Reviewer
220,es-ES,226,Translator
220,es-ES,241,Reviewer
220,ja-JP,494,Translator
220,ja-JP,397,Reviewer
220,de-DE,434,Translator
220,de-DE,110,Reviewer
220,fr-FR,406,Translator
220,fr-FR,277,Reviewer
221,ja-JP,295,Translator
221,ja-JP,494,Reviewer
221,ko-KR,210,Translator
221,ko-KR,331,Reviewer
221,de-DE,97,Translator
221,de-DE,424,Reviewer
222,es-ES,134,Translator
222,es-ES,45,Reviewer
222,de-DE,224,Translator
222,de-DE,300,Reviewer
222,pt-BR,46,Translator
222,pt-BR,104,Reviewer
222,fr-FR,58,Translator
222,fr-FR,381,Reviewer
223,de-DE,61,Translator
223,de-DE,303,Reviewer
224,ko-KR,344,Translator
224,ko-KR,375,Reviewer
224,de-DE,199,Translator
224,de-DE,434,Reviewer
224,zh-CN,16,Translator
224,zh-CN,20,Reviewer
225,es-ES,155,Translator
225,fr-FR,484,Translator
225,de-DE,48,Translator
225,ja-JP,103,Translator
226,de-DE,57,Translator
226,de-DE,142,Reviewer
226,ja-JP,211,Translator
226,ja-JP,221,Reviewer
226,ko-KR,102,Translator
226,ko-KR,405,Reviewer
226,zh-CN,204,Translator
226,zh-CN,184,Reviewer
226,fr-FR,459,Translator
226,fr-FR,369,Reviewer
227,fr-FR,380,Translator
227,de-DE,115,Translator
228,pl-PL,174,Translator
228,pl-PL,188,Reviewer
228,fr-FR,225,Translator
228,fr-FR,444,Reviewer
228,it-IT,385,Translator
228,it-IT,456,Reviewer
228,es-ES,426,Translator
228,es-ES,163,Reviewer
228,nl-NL,213,Translator
228,nl-NL,123,Reviewer
229,de-DE,110,Translator
229,ja-JP,295,Translator
229,fr-FR,91,Translator
230,ko-KR,284,Translator
230,ko-KR,375,Reviewer
230,ja-JP,351,Translator
230,ja-JP,72,Reviewer
230,zh-CN,99,Translator
230,zh-CN,495,Reviewer
231,ja-JP,187,Translator
231,ja-JP,254,Reviewer
231,zh-CN,106,Translator
231,zh-CN,2,Reviewer
231,de-DE,486,Translator
231,de-DE,370,Reviewer
232,ja-JP,73,Translator
232,ja-JP,221,Reviewer
232,it-IT,181,Translator
232,it-IT,443,Reviewer
232,es-ES,390,Translator
232,es-ES,200,Reviewer
232,fr-FR,322,Translator
232,fr-FR,180,Reviewer
232,de-DE,352,Translator
232,de-DE,197,Reviewer
233,fr-FR,94,Translator
233,fr-FR,423,Reviewer
233,ja-JP,320,Translator
233,ja-JP,455,Reviewer
234,es-ES,226,Translator
234,ja-JP,187,Translator
234,ko-KR,124,Translator
234,fr-FR,381,Translator
235,fr-FR,180,Translator
235,fr-FR,459,Reviewer
236,es-ES,161,Translator
236,es-ES,226,Reviewer
236,de-DE,348,Translator
236,de-DE,71,Reviewer
236,fr-FR,244,Translator
236,fr-FR,441,Reviewer
236,en-US,357,Translator
236,en-US,496,Reviewer
237,fr-FR,162,Translator
238,de-DE,97,Translator
238,de-DE,424,Reviewer
238,da-DK,476,Translator
238,da-DK,389,Reviewer
238,fr-FR,322,Translator
238,fr-FR,444,Reviewer
238,es-ES,200,Translator
238,es-ES,163,Reviewer
239,ja-JP,351,Translator
239,fr-FR,229,Translator
239,de-DE,424,Translator
239,es-ES,323,Translator
240,es-ES,90,Translator
240,es-ES,241,Reviewer
240,en-GB,472,Translator
240,en-GB,292,Reviewer
240,ja-JP,285,Translator
240,ja-JP,266,Reviewer
240,fr-FR,82,Translator
240,fr-FR,244,Reviewer
240,de-DE,348,Translator
240,de-DE,57,Reviewer
241,en-GB,139,Translator
241,en-GB,178,Reviewer
242,de-DE,301,Translator
242,de-DE,97,Reviewer
242,fr-FR,94,Translator
242,fr-FR,423,Reviewer
242,es-ES,323,Translator
242,es-ES,200,Reviewer
242,ja-JP,266,Translator
242,ja-JP,494,Reviewer
243,de-DE,56,Translator
243,fr-FR,369,Translator
243,en-GB,30,Translator
244,fr-FR,326,Translator
244,fr-FR,327,Reviewer
245,ja-JP,285,Translator
245,ja-JP,351,Reviewer
245,es-ES,76,Translator
245,es-ES,241,Reviewer
245,de-DE,434,Translator
245,de-DE,110,Reviewer
245,fr-FR,277,Translator
245,fr-FR,406,Reviewer
246,es-ES,323,Translator
246,es-ES,90,Reviewer
247,en-US,34,Translator
247,en-US,496,Reviewer
247,fr-FR,94,Translator
247,fr-FR,363,Reviewer
248,de-DE,71,Translator
248,es-ES,163,Translator
248,ko-KR,83,Translator
249,de-DE,197,Translator
249,de-DE,352,Reviewer
249,es-ES,294,Translator
249,es-ES,263,Reviewer
249,zh-CN,340,Translator
249,zh-CN,99,Reviewer
249,fr-FR,326,Translator
249,fr-FR,236,Reviewer
250,de-DE,197,Translator
250,en-GB,178,Translator
250,fr-FR,363,Translator
251,ko-KR,179,Translator
251,ko-KR,413,Reviewer
251,es-ES,294,Translator
251,es-ES,263,Reviewer
252,en-GB,480,Translator
252,de-DE,303,Translator
252,fr-FR,380,Translator
253,es-ES,29,Translator
253,fr-FR,91,Translator
253,de-DE,142,Translator
253,it-IT,408,Translator
254,fr-FR,326,Translator
254,de-DE,240,Translator
255,es-ES,29,Translator
255,es-ES,155,Reviewer
256,ja-JP,317,Translator
256,fr-FR,229,Translator
256,de-DE,115,Translator
257,es-ES,399,Translator
257,fr-FR,158,Translator
257,it-IT,465,Translator
257,de-DE,348,Translator
258,es-ES,76,Translator
258,es-ES,483,Reviewer
258,de-DE,300,Translator
258,de-DE,197,Reviewer
258,fr-FR,363,Translator
258,fr-FR,464,Reviewer
259,en-US,93,Translator
259,en-US,259,Reviewer
259,de-DE,144,Translator
259,de-DE,71,Reviewer
259,ja-JP,317,Translator
259,ja-JP,455,Reviewer
259,fr-FR,33,Translator
259,fr-FR,322,Reviewer
260,de-DE,48,Translator
260,en-US,420,Translator
261,de-DE,78,Translator
261,de-DE,199,Reviewer
261,es-ES,45,Translator
261,es-ES,29,Reviewer
261,fr-FR,33,Translator
261,fr-FR,91,Reviewer
262,ko-KR,375,Translator
262,ko-KR,405,Reviewer
262,zh-CN,42,Translator
262,zh-CN,489,Reviewer
262,fr-FR,33,Translator
262,fr-FR,91,Reviewer
263,it-IT,408,Translator
263,it-IT,456,Reviewer
263,de-DE,57,Translator
263,de-DE,224,Reviewer
263,ja-JP,74,Translator
263,ja-JP,470,Reviewer
263,fr-FR,459,Translator
263,fr-FR,381,Reviewer
263,es-ES,134,Translator
263,es-ES,294,Reviewer
264,zh-CN,111,Translator
264,zh-CN,136,Reviewer
264,de-DE,370,Translator
264,de-DE,352,Reviewer
264,fr-FR,484,Translator
264,fr-FR,435,Reviewer
265,fr-FR,82,Translator
265,fr-FR,162,Reviewer
265,de-DE,57,Translator
265,de-DE,486,Reviewer
266,ko-KR,207,Translator
266,ko-KR,83,Reviewer
266,fr-FR,33,Translator
266,fr-FR,453,Reviewer
266,de-DE,288,Translator
266,de-DE,71,Reviewer
266,es-ES,390,Translator
266,es-ES,134,Reviewer
266,ja-JP,281,Translator
266,ja-JP,470,Reviewer
267,ja-JP,211,Translator
267,ja-JP,364,Reviewer
267,fr-FR,327,Translator
267,fr-FR,459,Reviewer
268,ko-KR,321,Translator
268,ko-KR,88,Reviewer
269,fr-FR,451,Translator
269,fr-FR,363,Reviewer
269,de-DE,240,Translator
269,de-DE,71,Reviewer
270,de-DE,97,Translator
271,de-DE,339,Translator
271,de-DE,97,Reviewer
271,es-ES,66,Translator
271,es-ES,45,Reviewer
271,it-IT,347,Translator
271,it-IT,385,Reviewer
272,de-DE,288,Translator
272,de-DE,61,Reviewer
272,pt-BR,395,Translator
272,pt-BR,330,Reviewer
272,fr-FR,229,Translator
272,fr-FR,369,Reviewer
272,ja-JP,455,Translator
272,ja-JP,491,Reviewer
272,es-ES,168,Translator
272,es-ES,163,Reviewer
273,de-DE,352,Translator
273,ja-JP,255,Translator
273,es-ES,66,Translator
273,fr-FR,464,Translator
274,de-DE,71,Translator
274,de-DE,78,Reviewer
274,en-US,22,Translator
274,en-US,383,Reviewer
274,fr-FR,451,Translator
274,fr-FR,158,Reviewer
275,fr-FR,158,Translator
275,fr-FR,5,Reviewer
275,ja-JP,255,Translator
275,ja-JP,182,Reviewer
276,de-DE,370,Translator
276,zh-CN,20,Translator
276,fr-FR,441,Translator
277,de-DE,352,Translator
277,ja-JP,254,Translator
277,fr-FR,250,Translator
277,es-ES,76,Translator
278,it-IT,465,Translator
278,es-ES,200,Translator
278,fr-FR,58,Translator
278,ja-JP,320,Translator
278,de-DE,309,Translator
279,de-DE,309,Translator
279,de-DE,352,Reviewer
279,es-ES,141,Translator
279,es-ES,29,Reviewer
279,ja-JP,98,Translator
279,ja-JP,187,Reviewer
279,fr-FR,365,Translator
279,fr-FR,236,Reviewer
280,es-ES,483,Translator
280,es-ES,76,Reviewer
280,pl-PL,402,Translator
280,pl-PL,386,Reviewer
280,nl-NL,253,Translator
280,nl-NL,391,Reviewer
281,fr-FR,229,Translator
281,fr-FR,380,Reviewer
281,es-ES,241,Translator
281,es-ES,134,Reviewer
281,it-IT,408,Translator
281,it-IT,47,Reviewer
281,de-DE,199,Translator
281,de-DE,486,Reviewer
281,pt-BR,330,Translator
281,pt-BR,296,Reviewer
282,es-ES,155,Translator
283,de-DE,48,Translator
283,de-DE,434,Reviewer
283,fr-FR,229,Translator
283,fr-FR,162,Reviewer
283,es-ES,141,Translator
283,es-ES,323,Reviewer
284,ja-JP,351,Translator
284,ja-JP,74,Reviewer
284,fr-FR,453,Translator
284,fr-FR,225,Reviewer
285,fr-FR,169,Translator
285,ko-KR,217,Translator
285,es-ES,90,Translator
285,de-DE,374,Translator
286,it-IT,492,Translator
286,fr-FR,162,Translator
286,es-ES,390,Translator
287,de-DE,374,Translator
287,de-DE,197,Reviewer
287,fr-FR,381,Translator
287,fr-FR,91,Reviewer
287,zh-CN,96,Translator
287,zh-CN,232,Reviewer
288,it-IT,216,Translator
288,it-IT,465,Reviewer
288,de-DE,301,Translator
288,de-DE,115,Reviewer
288,nl-NL,371,Translator
288,nl-NL,391,Reviewer
288,es-ES,294,Translator
288,es-ES,163,Reviewer
288,pl-PL,127,Translator
288,pl-PL,147,Reviewer
289,zh-CN,184,Translator
289,zh-CN,96,Reviewer
289,ko-KR,445,Translator
289,ko-KR,321,Reviewer
289,fr-FR,365,Translator
289,fr-FR,236,Reviewer
289,de-DE,115,Translator
289,de-DE,144,Reviewer
289,ja-JP,351,Translator
289,ja-JP,281,Reviewer
290,de-DE,115,Translator
290,fr-FR,229,Translator
290,ja-JP,421,Translator
290,es-ES,475,Translator
291,es-ES,390,Translator
291,es-ES,223,Reviewer
292,es-ES,483,Translator
292,es-ES,426,Reviewer
292,fr-FR,444,Translator
292,fr-FR,369,Reviewer
292,it-IT,467,Translator
292,it-IT,152,Reviewer
293,ko-KR,413,Translator
293,fr-FR,94,Translator
294,es-ES,66,Translator
294,es-ES,163,Reviewer
294,fr-FR,225,Translator
294,fr-FR,229,Reviewer
294,ja-JP,73,Translator
294,ja-JP,266,Reviewer
295,en-GB,150,Translator
295,en-GB,30,Reviewer
295,de-DE,303,Translator
295,de-DE,352,Reviewer
296,fr-FR,441,Translator
296,es-ES,29,Translator
297,de-DE,144,Translator
297,en-US,383,Translator
297,fr-FR,423,Translator
297,ja-JP,270,Translator
298,de-DE,57,Translator
298,de-DE,434,Reviewer
298,fr-FR,302,Translator
298,fr-FR,277,Reviewer
298,ja-JP,364,Translator
298,ja-JP,239,Reviewer
298,zh-CN,340,Translator
298,zh-CN,489,Reviewer
299,es-ES,399,Translator
299,es-ES,475,Reviewer
299,zh-CN,16,Translator
299,zh-CN,497,Reviewer
300,es-ES,390,Translator
300,fr-FR,327,Translator
301,ja-JP,364,Translator
301,ja-JP,491,Reviewer
301,es-ES,101,Translator
301,es-ES,241,Reviewer
301,it-IT,467,Translator
301,it-IT,465,Reviewer
301,de-DE,303,Translator
301,de-DE,56,Reviewer
301,fr-FR,164,Translator
301,fr-FR,326,Reviewer
302,de-DE,301,Translator
302,ja-JP,95,Translator
302,zh-CN,489,Translator
303,en-US,93,Translator
303,fr-FR,5,Translator
303,de-DE,348,Translator
304,es-ES,475,Translator
304,es-ES,155,Reviewer
304,it-IT,428,Translator
304,it-IT,216,Reviewer
305,en-US,318,Translator
305,en-US,117,Reviewer
305,de-DE,61,Translator
305,de-DE,224,Reviewer
305,es-ES,101,Translator
305,es-ES,483,Reviewer
305,fr-FR,363,Translator
305,fr-FR,365,Reviewer
306,ja-JP,366,Translator
306,ja-JP,72,Reviewer
306,fr-FR,180,Translator
306,fr-FR,162,Reviewer
307,pl-PL,147,Translator
307,pl-PL,251,Reviewer
307,fr-FR,435,Translator
307,fr-FR,260,Reviewer
307,nl-NL,87,Translator
307,nl-NL,360,Reviewer
307,de-DE,374,Translator
307,de-DE,48,Reviewer
307,es-ES,101,Translator
307,es-ES,390,Reviewer
307,it-IT,408,Translator
307,it-IT,428,Reviewer
308,ko-KR,332,Translator
308,ko-KR,321,Reviewer
308,ja-JP,295,Translator
308,ja-JP,317,Reviewer
308,fr-FR,423,Translator
308,fr-FR,381,Reviewer
309,ja-JP,397,Translator
309,ja-JP,187,Reviewer
309,es-ES,475,Translator
309,es-ES,226,Reviewer
309,fr-FR,453,Translator
309,fr-FR,171,Reviewer
309,de-DE,303,Translator
309,de-DE,434,Reviewer
310,en-US,248,Translator
310,fr-FR,423,Translator
310,ja-JP,455,Translator
311,fr-FR,459,Translator
311,fr-FR,277,Reviewer
312,ja-JP,397,Translator
312,ja-JP,239,Reviewer
312,de-DE,57,Translator
312,de-DE,303,Reviewer
312,fr-FR,162,Translator
312,fr-FR,244,Reviewer
312,es-ES,475,Translator
312,es-ES,226,Reviewer
313,de-DE,115,Translator
313,de-DE,348,Reviewer
313,es-ES,66,Translator
313,es-ES,76,Reviewer
313,zh-CN,20,Translator
313,zh-CN,312,Reviewer
314,de-DE,339,Translator
314,de-DE,97,Reviewer
314,es-ES,200,Translator
314,es-ES,231,Reviewer
314,ja-JP,72,Translator
314,ja-JP,187,Reviewer
314,fr-FR,441,Translator
314,fr-FR,369,Reviewer
315,fr-FR,162,Translator
315,fr-FR,326,Reviewer
316,ja-JP,254,Translator
316,de-DE,309,Translator
316,fr-FR,381,Translator
316,zh-CN,232,Translator
317,de-DE,61,Translator
317,de-DE,71,Reviewer
318,de-DE,78,Translator
318,de-DE,197,Reviewer
318,fr-FR,451,Translator
318,fr-FR,250,Reviewer
318,es-ES,475,Translator
318,es-ES,101,Reviewer
318,ja-JP,182,Translator
318,ja-JP,187,Reviewer
319,fr-FR,5,Translator
319,fr-FR,3,Reviewer
319,ja-JP,285,Translator
319,ja-JP,73,Reviewer
319,de-DE,177,Translator
319,de-DE,199,Reviewer
319,ko-KR,490,Translator
319,ko-KR,207,Reviewer
319,zh-CN,16,Translator
319,zh-CN,495,Reviewer
320,en-GB,367,Translator
320,en-GB,487,Reviewer
320,de-DE,71,Translator
320,de-DE,303,Reviewer
320,fr-FR,164,Translator
320,fr-FR,244,Reviewer
321,zh-CN,376,Translator
321,zh-CN,319,Reviewer
321,ko-KR,149,Translator
321,ko-KR,305,Reviewer
321,fr-FR,381,Translator
321,fr-FR,225,Reviewer
321,ja-JP,494,Translator
321,ja-JP,491,Reviewer
321,de-DE,424,Translator
321,de-DE,486,Reviewer
322,ko-KR,157,Translator
322,ko-KR,405,Reviewer
322,fr-FR,94,Translator
322,fr-FR,24,Reviewer
322,zh-CN,308,Translator
322,zh-CN,489,Reviewer
322,ja-JP,364,Translator
322,ja-JP,281,Reviewer
322,de-DE,288,Translator
322,de-DE,97,Reviewer
323,ja-JP,74,Translator
323,ja-JP,182,Reviewer
323,ko-KR,331,Translator
323,ko-KR,267,Reviewer
323,fr-FR,225,Translator
323,fr-FR,380,Reviewer
323,es-ES,168,Translator
323,es-ES,161,Reviewer
323,de-DE,300,Translator
323,de-DE,177,Reviewer
324,ja-JP,98,Translator
324,ja-JP,182,Reviewer
324,ko-KR,83,Translator
324,ko-KR,297,Reviewer
325,de-DE,71,Translator
325,de-DE,48,Reviewer
325,ko-KR,102,Translator
325,ko-KR,331,Reviewer
325,es-ES,226,Translator
325,es-ES,29,Reviewer
326,es-ES,263,Translator
326,es-ES,161,Reviewer
326,de-DE,71,Translator
326,de-DE,301,Reviewer
326,fr-FR,406,Translator
326,fr-FR,236,Reviewer
327,fr-FR,58,Translator
327,ja-JP,255,Translator
327,zh-CN,429,Translator
327,de-DE,348,Translator
328,fr-FR,164,Translator
328,it-IT,465,Translator
328,es-ES,323,Translator
328,de-DE,348,Translator
328,nl-NL,253,Translator
329,en-GB,498,Translator
329,en-GB,132,Reviewer
329,de-DE,309,Translator
329,de-DE,197,Reviewer
329,fr-FR,277,Translator
329,fr-FR,58,Reviewer
330,en-US,117,Translator
330,es-ES,323,Translator
330,fr-FR,277,Translator
330,de-DE,177,Translator
331,fr-FR,302,Translator
331,de-DE,57,Translator
331,es-ES,399,Translator
332,es-ES,426,Translator
332,de-DE,48,Translator
332,ja-JP,72,Translator
332,fr-FR,326,Translator
333,ja-JP,470,Translator
333,ja-JP,74,Reviewer
334,de-DE,56,Translator
334,de-DE,300,Reviewer
334,ja-JP,95,Translator
334,ja-JP,320,Reviewer
335,ko-KR,210,Translator
335,ko-KR,346,Reviewer
335,zh-CN,319,Translator
335,zh-CN,497,Reviewer
335,fr-FR,236,Translator
335,fr-FR,158,Reviewer
336,es-ES,90,Translator
336,es-ES,226,Reviewer
336,fr-FR,169,Translator
336,fr-FR,225,Reviewer
336,ja-JP,364,Translator
336,ja-JP,73,Reviewer
336,ko-KR,83,Translator
336,ko-KR,207,Reviewer
336,de-DE,199,Translator
336,de-DE,48,Reviewer
337,ja-JP,266,Translator
337,zh-CN,50,Translator
338,fr-FR,158,Translator
338,de-DE,110,Translator
338,es-ES,163,Translator
338,ja-JP,73,Translator
338,pt-BR,105,Translator
339,en-GB,487,Translator
340,es-ES,390,Translator
340,es-ES,241,Reviewer
340,en-US,154,Translator
340,en-US,11,Reviewer
340,fr-FR,171,Translator
340,fr-FR,250,Reviewer
340,de-DE,339,Translator
340,de-DE,71,Reviewer
341,en-US,422,Translator
341,en-US,173,Reviewer
341,es-ES,134,Translator
341,es-ES,231,Reviewer
342,es-ES,163,Translator
342,es-ES,134,Reviewer
342,de-DE,301,Translator
342,de-DE,61,Reviewer
342,ja-JP,255,Translator
342,ja-JP,421,Reviewer
342,pt-BR,418,Translator
342,pt-BR,105,Reviewer
342,fr-FR,451,Translator
342,fr-FR,5,Reviewer
343,es-ES,323,Translator
343,es-ES,76,Reviewer
343,ja-JP,455,Translator
343,ja-JP,255,Reviewer
343,fr-FR,363,Translator
343,fr-FR,225,Reviewer
343,de-DE,61,Translator
343,de-DE,224,Reviewer
344,fr-FR,369,Translator
344,zh-CN,340,Translator
345,de-DE,197,Translator
345,de-DE,434,Reviewer
345,es-ES,263,Translator
345,es-ES,231,Reviewer
346,de-DE,352,Translator
346,ja-JP,351,Translator
346,es-ES,161,Translator
347,it-IT,18,Translator
347,it-IT,347,Reviewer
347,pt-BR,160,Translator
347,pt-BR,9,Reviewer
347,de-DE,115,Translator
347,de-DE,197,Reviewer
347,fr-FR,244,Translator
347,fr-FR,236,Reviewer
347,es-ES,66,Translator
347,es-ES,29,Reviewer
348,zh-CN,228,Translator
348,es-ES,76,Translator
348,ja-JP,255,Translator
348,fr-FR,363,Translator
348,de-DE,115,Translator
349,fr-FR,459,Translator
349,fr-FR,381,Reviewer
349,de-DE,48,Translator
349,de-DE,56,Reviewer
349,es-ES,399,Translator
349,es-ES,263,Reviewer
349,da-DK,195,Translator
349,da-DK,215,Reviewer
350,it-IT,408,Translator
350,it-IT,18,Reviewer
350,ja-JP,95,Translator
350,ja-JP,239,Reviewer
351,de-DE,352,Translator
351,de-DE,309,Reviewer
352,fr-FR,91,Translator
352,fr-FR,435,Reviewer
353,fr-FR,365,Translator
353,fr-FR,260,Reviewer
353,it-IT,175,Translator
353,it-IT,456,Reviewer
353,pt-BR,131,Translator
353,pt-BR,411,Reviewer
